what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1381292261003
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1381292261003
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1381292261003
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1381292261003
os,sysinfo,,,"win32",1381292261003
arch,sysinfo,,,"x86",1381292261003
ws,sysinfo,,,"win32",1381292261003
locale,sysinfo,,,"en_US",1381292261003
processors,sysinfo,,,"4",1381292261003
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1381292261003
java.runtime.version,sysinfo,,,"1.7.0_40-b43",1381292261003
java.specification.name,sysinfo,,,"Java Platform API Specification",1381292261003
java.specification.vendor,sysinfo,,,"Oracle Corporation",1381292261003
java.specification.version,sysinfo,,,"1.7",1381292261003
java.vendor,sysinfo,,,"Oracle Corporation",1381292261003
java.version,sysinfo,,,"1.7.0_40",1381292261003
java.vm.info,sysinfo,,,"mixed mode, sharing",1381292261003
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1381292261003
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1381292261003
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1381292261003
java.vm.specification.version,sysinfo,,,"1.7",1381292261003
java.vm.vendor,sysinfo,,,"Oracle Corporation",1381292261003
java.vm.version,sysinfo,,,"24.0-b56",1381292261003
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1381292261440
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1381292261440
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1381292261471
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1381292261565
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1381292261627
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1381292267734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381292273185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381292274339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381292275213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381294619445
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1381294628508
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1381294629975
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1381294630240
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381294630334
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381294630412
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1381294631270
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1381294631285
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1381294631348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381294724168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381294744713
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1381294853742
