what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1357887997624
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1357887997625
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1357887997625
os,sysinfo,,,"win32",1357887997629
arch,sysinfo,,,"x86",1357887997629
ws,sysinfo,,,"win32",1357887997629
locale,sysinfo,,,"en_US",1357887997629
processors,sysinfo,,,"2",1357887997629
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1357887997629
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1357887997629
java.specification.name,sysinfo,,,"Java Platform API Specification",1357887997629
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1357887997629
java.specification.version,sysinfo,,,"1.6",1357887997629
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1357887997629
java.version,sysinfo,,,"1.6.0_25",1357887997629
java.vm.info,sysinfo,,,"mixed mode, sharing",1357887997629
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1357887997629
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1357887997629
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1357887997629
java.vm.specification.version,sysinfo,,,"1.0",1357887997629
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1357887997629
java.vm.version,sysinfo,,,"20.0-b11",1357887997629
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1357887998719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357888070024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357888071909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357888074529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357888079243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357888082348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357888093000
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1357888103748
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1357888103796
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1357888104639
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1357888104761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357888111199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1357888111222
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1357888111873
